"area","epiweek","alpha_Rt","background_Rt","generation_time","alpha_cases_corrected","background_cases_corrected","alpha_proportion","temperature","relative_humidity","specific_humidity","uv","precipitation","Pop_density","Population","stringency","gov_response","containment_health","economic_support"
"Northamptonshire",49,2.47,1.23,"original",61.0799349187552,549.920065081245,0.0999671602598284,4.90500027792794,90.0681348528181,0.0046118477226368,8609.34486607143,0.000106840505915378,380.025573730469,706015,70.7657142857143,68.7514285714286,64.2842857142857,100
"Northamptonshire",50,2.21,1.01,"original",150.408620779691,683.591379220309,0.180346068081164,6.08042689732143,93.3412322998047,0.00515373071123447,7780.58918108259,0.000125720266916168,380.025573730469,706015,67.59,69.8842857142857,65.5771428571429,100
"Northamptonshire",51,1.93,0.91,"original",181.470542158983,342.529457841017,0.346317828547677,9.10478019714355,87.2529242379325,0.00607747138877,9896.40872628348,5.99189027557908e-05,380.025573730469,706015,68.65,71.0142857142857,66.87,100
"Northamptonshire",52,2.32,1.22,"original",642.065033386676,430.934966613324,0.598383069325886,5.98018698820046,88.0217165265765,0.00516190542839468,9075.03421456473,0.000238891664983904,380.025573730469,706015,72.6857142857143,73.28,69.4642857142857,100
"Northamptonshire",53,0.98,0.69,"original",1413.26161204695,555.738387953048,0.717756024401702,1.9701971411705,92.1927882603237,0.00379864289425313,10208.5982840402,2.11009471229318e-05,380.025573730469,706015,74.07,74.06,70.36,100
"Northamptonshire",54,0.77,0.61,"original",1873.85166362724,498.148336372758,0.789988053805751,0.7107215992042,90.7034465244838,0.00364357871668679,12208.9178292411,1.18925248381783e-05,380.025573730469,706015,85.9757142857143,82.5457142857143,80.0542857142857,100
"Northamptonshire",55,0.94,0.72,"original",1731.13395564697,548.86604435303,0.759269278792531,3.3688770532608,89.9929951259068,0.00441868633164891,8348.95396205357,0.000264506347540256,380.025573730469,706015,87.96,83.96,81.67,100
"Nottingham and Nottinghamshire Health and Care",45,1.21,0.81,"original",1.98459772220315,707.015402277797,0.00279915052496919,8.13774483544486,84.4300330025809,0.00578253516661269,20331.9310825893,5.68400645144201e-05,622.113159179688,1043665,72.62,71.5785714285714,67.5171428571429,100
"Nottingham and Nottinghamshire Health and Care",46,1.28,0.75,"original",7.17906204634996,1111.82093795365,0.00641560504588915,10.6772266115461,86.2069309779576,0.00687190398041691,14236.2988978795,0.000124878086613275,622.113159179688,1043665,77.78,74.48,70.83,100
"Nottingham and Nottinghamshire Health and Care",47,1.36,0.74,"original",15.1142482390949,1452.88575176091,0.0102958094271763,9.04103926249913,81.9886583600725,0.00602283142507076,10903.2742745536,2.93006694300451e-05,622.113159179688,1043665,75.3971428571429,73.1428571428571,69.3042857142857,100
"Nottingham and Nottinghamshire Health and Care",48,1.81,0.9,"original",25.4582662781074,1118.54173372189,0.0222537292640799,6.89994410106114,88.3087964739118,0.00553302480173962,9775.65283203125,3.82560951785698e-05,622.113159179688,1043665,75,72.92,69.05,100
"Nottingham and Nottinghamshire Health and Care",49,2.74,1.2,"original",34.1813876529665,997.818612347033,0.0331214996637273,4.92840000561305,88.1516745431083,0.00458728502105389,7174.56647600446,0.000185855300514959,622.113159179688,1043665,70.7657142857143,68.7514285714286,64.2842857142857,100
"Nottingham and Nottinghamshire Health and Care",50,2.33,1,"original",138.911234382116,1188.08876561788,0.10468065891644,5.99589501108442,92.7797568184989,0.0051677514399801,6794.68059430804,0.000147541553587871,622.113159179688,1043665,67.59,69.8842857142857,65.5771428571429,100
"Nottingham and Nottinghamshire Health and Care",51,1.83,0.82,"original",166.624379689435,644.375620310565,0.205455462009168,8.91114044189453,85.9393419538225,0.00598861982247659,9068.98179408482,6.32381133667894e-05,622.113159179688,1043665,68.65,71.0142857142857,66.87,100
"Nottingham and Nottinghamshire Health and Care",52,2.25,1.17,"original",107.341546910131,127.658453089869,0.456772540043109,5.34915049586977,85.9765875680106,0.00480680553508656,8688.40293666295,0.000195710018483096,622.113159179688,1043665,72.6857142857143,73.28,69.4642857142857,100
"Nottingham and Nottinghamshire Health and Care",53,1.21,0.79,"original",275.058071815056,199.941928184944,0.579069624873803,2.12861731222698,90.581780569894,0.00379607480551515,9278.99958147321,3.19919539055746e-05,622.113159179688,1043665,74.07,74.06,70.36,100
"Nottingham and Nottinghamshire Health and Care",54,0.86,0.58,"original",448.918421266911,215.081578733089,0.676081959739324,1.19044744223356,89.2577035086496,0.00371053961238691,11237.3525390625,2.63607945336324e-05,622.113159179688,1043665,85.9757142857143,82.5457142857143,80.0542857142857,100
"Nottingham and Nottinghamshire Health and Care",55,1.03,0.6,"original",689.604546457602,307.395453542398,0.691679585213242,2.7457925421851,87.9985787527902,0.00412597490607628,8070.25798688616,0.00026330758215717,622.113159179688,1043665,87.96,83.96,81.67,100
"Our Healthier South East London",45,2.49,1.19,"original",105.026113562937,1620.97388643706,0.0608494284837412,9.10631288800921,82.1857060023716,0.0060781049542129,23754.5320870536,1.66521873694592e-05,3102.67431640625,1819271,72.62,71.5785714285714,67.5171428571429,100
"Our Healthier South East London",46,1.32,0.66,"original",289.822746815601,1656.1772531844,0.148932552320453,11.6846170425415,87.0791582380022,0.00747649817328368,16325.3137555804,0.000162095850360596,3102.67431640625,1819271,77.78,74.48,70.83,100
"Our Healthier South East London",47,1.55,0.78,"original",345.319985506753,1141.68001449325,0.232225948558677,9.17242445264544,83.7957916259766,0.00615324066685779,13353.3842075893,2.36240428778599e-05,3102.67431640625,1819271,75.3971428571429,73.1428571428571,69.3042857142857,100
"Our Healthier South East London",48,1.62,0.9,"original",537.850719216004,745.149280783996,0.419213343114578,7.3376156261989,91.0040010724749,0.00585619094116347,12449.9475446429,5.26322419958092e-06,3102.67431640625,1819271,75,72.92,69.05,100
"Our Healthier South East London",49,2.21,1.26,"original",878.653996978865,694.346003021135,0.558584867755159,5.1122351373945,89.4386204310826,0.00466764166152903,10915.7719726562,0.000170013440115976,3102.67431640625,1819271,70.7657142857143,68.7514285714286,64.2842857142857,100
"Our Healthier South East London",50,2.32,1.29,"original",2100.20269284925,881.797307150752,0.704293324228453,6.05460000038147,92.6273901803153,0.00520103171999965,9138.10843331473,0.0001221534695495,3102.67431640625,1819271,67.59,69.8842857142857,65.5771428571429,100
"Our Healthier South East London",51,0.92,0.58,"original",5285.91706801718,1294.08293198282,0.803330861400787,9.40150281361171,87.3493968418666,0.00632192580295461,10997.667061942,9.23412189877126e-05,3102.67431640625,1819271,68.65,71.0142857142857,66.87,100
"Our Healthier South East London",52,1.55,1,"original",4064.81655209277,622.183447907231,0.867253371472748,7.06402344788824,87.9260591779436,0.00565876529019858,9505.99410574777,0.000209260404060631,3102.67431640625,1819271,72.6857142857143,73.28,69.4642857142857,100
"Our Healthier South East London",53,0.82,0.6,"original",5723.20440217052,701.795597829484,0.89077111317829,2.15713000297546,91.2742004394531,0.0038912025546389,12397.6012834821,1.27404507160073e-05,3102.67431640625,1819271,74.07,74.06,70.36,100
"Our Healthier South East London",54,0.59,0.46,"original",4479.69473181481,398.305268185191,0.918346603488071,0.858210416776793,91.7129167829241,0.00372492711591933,11944.728515625,5.36810293227623e-05,3102.67431640625,1819271,85.9757142857143,82.5457142857143,80.0542857142857,100
"Our Healthier South East London",55,0.71,0.54,"original",2513.43561619304,459.564383806959,0.845420657986223,3.89365863800049,89.5022430419922,0.00458506534674338,8837.1475655692,0.000258583276133452,3102.67431640625,1819271,87.96,83.96,81.67,100
"Shropshire and Telford and Wrekin",45,1.28,0.94,"original",6.34095944101664,991.659040558983,0.00635366677456577,7.88245534896851,85.3804953438895,0.00564746226051024,20687.6390904018,7.06600671619587e-05,138.052093505859,502990,72.62,71.5785714285714,67.5171428571429,100
"Shropshire and Telford and Wrekin",46,0.99,0.7,"original",16.7831076487359,1080.21689235126,0.0152990953953837,10.6679000854492,87.6651197160993,0.00683399156800338,13364.6783621652,0.000125616866431041,138.052093505859,502990,77.78,74.48,70.83,100
"Shropshire and Telford and Wrekin",47,0.99,0.66,"original",12.6048067109055,750.395193289095,0.0165200612200596,9.25523860113961,83.7772881644113,0.00618790369480848,9433.89777483259,5.37346696611556e-05,138.052093505859,502990,75.3971428571429,73.1428571428571,69.3042857142857,100
"Shropshire and Telford and Wrekin",48,1.2,0.72,"original",9.8854437694649,531.114556230535,0.0182725393150922,6.89115013395037,90.7980248587472,0.00555191634755049,10446.9617745536,6.61278725329696e-05,138.052093505859,502990,75,72.92,69.05,100
"Shropshire and Telford and Wrekin",49,1.93,0.99,"original",7.59789482096167,303.402105179038,0.0244305299709379,5.56617403030396,90.7281025477818,0.00486662578103798,8091.74958147321,0.000149376582273573,138.052093505859,502990,70.7657142857143,68.7514285714286,64.2842857142857,100
"Shropshire and Telford and Wrekin",50,2.13,0.93,"original",23.8918357650265,383.108164234974,0.0587022991769692,6.92416054861886,91.8721575055804,0.00530101032927632,7342.24738420759,0.000115915473153499,138.052093505859,502990,67.59,69.8842857142857,65.5771428571429,100
"Shropshire and Telford and Wrekin",51,2.58,0.99,"original",48.2732881212517,315.726711878748,0.132618923410032,9.05821629932949,87.4069213867188,0.00596942799165845,8544.4149344308,0.000184513655718937,138.052093505859,502990,68.65,71.0142857142857,66.87,100
"Shropshire and Telford and Wrekin",52,3.49,1.39,"original",187.894758390795,248.105241609205,0.430951280712832,5.83942706244332,87.1010153634208,0.00492478780714529,8923.92585100446,0.000229274697590297,138.052093505859,502990,72.6857142857143,73.28,69.4642857142857,100
"Shropshire and Telford and Wrekin",53,1.4,0.88,"original",811.867393475059,549.132606524941,0.59652269909997,2.2065789103508,91.6191580636161,0.00371893974287169,10385.973563058,5.00225790704332e-05,138.052093505859,502990,74.07,74.06,70.36,100
"Shropshire and Telford and Wrekin",54,0.9,0.67,"original",1452.2618453431,519.738154656895,0.736441098044171,0.847519629767963,91.2875616891044,0.00366459181532264,10962.1526227679,3.49622916116589e-05,138.052093505859,502990,85.9757142857143,82.5457142857143,80.0542857142857,100
"Shropshire and Telford and Wrekin",55,0.75,0.58,"original",1092.14723659399,377.852763406008,0.742957303805437,4.54495685441153,90.0797587803432,0.00477708979243679,8640.0038016183,0.000184751274641063,138.052093505859,502990,87.96,83.96,81.67,100
"Somerset",45,1.66,1.12,"original",2.04724376620153,119.952756233798,0.0167806866082093,9.085250718253,84.1443982805525,0.00618653751111456,24528.4877232143,7.59138563636138e-05,210.395034790039,562225,72.62,71.5785714285714,67.5171428571429,100
"Somerset",46,1.48,0.85,"original",6.69479257372761,287.305207426272,0.0227714033119987,11.5352803639003,85.4640699114118,0.00719206088355609,15713.5202287946,0.000134267967691163,210.395034790039,562225,77.78,74.48,70.83,100
"Somerset",47,1.46,0.78,"original",19.9179031180089,257.082096881991,0.0719057874296349,9.51734093257359,85.2915409633091,0.00639905867033771,10873.2825753348,4.1740319569986e-05,210.395034790039,562225,75.3971428571429,73.1428571428571,69.3042857142857,100
"Somerset",48,1.65,0.83,"original",20.5372982206112,134.462701779389,0.132498698197491,7.71674057415554,89.6015930175781,0.00593197751524193,13086.2876674107,2.15355273992048e-05,210.395034790039,562225,75,72.92,69.05,100
"Somerset",49,2,0.97,"original",23.1157587025692,100.884241297431,0.186417408891687,6.18669823237828,86.5287377493722,0.0049446264414915,10650.5971679688,0.000122430716859055,210.395034790039,562225,70.7657142857143,68.7514285714286,64.2842857142857,100
"Somerset",50,1.83,1.03,"original",78.9386096639804,120.06139033602,0.396676430472263,7.65831106049674,88.2636217389788,0.0055071100193475,10637.3232770647,0.000143513001733351,210.395034790039,562225,67.59,69.8842857142857,65.5771428571429,100
"Somerset",51,1.76,1.11,"original",152.302498348567,99.6975016514334,0.604374993446693,9.81742790767125,85.2641732352121,0.006269034064774,9905.06333705357,0.000164225569538498,210.395034790039,562225,68.65,71.0142857142857,66.87,100
"Somerset",52,1.62,1.05,"original",255.013893501204,181.986106498796,0.583555820368889,7.50659952844892,86.8053229195731,0.00575444807431528,9073.98179408482,0.000249908890168626,210.395034790039,562225,72.6857142857143,73.28,69.4642857142857,100
"Somerset",53,0.96,0.76,"original",495.334825190964,194.665174809036,0.717876558247773,2.75222519465855,88.7179761614118,0.00391233469625669,11851.1960100446,3.21094160134245e-05,210.395034790039,562225,74.07,74.06,70.36,100
"Somerset",54,0.89,0.72,"original",448.346733541195,158.653266458805,0.73862723812388,1.22756889036724,88.241087777274,0.00367102984871183,13554.3903459821,6.5400620883338e-06,210.395034790039,562225,85.9757142857143,82.5457142857143,80.0542857142857,100
"Somerset",55,0.82,0.72,"original",294.81255711623,74.1874428837697,0.798950019285177,6.04280775785446,89.894051688058,0.00535277869286282,11836.9667619978,0.000131802498831998,210.395034790039,562225,87.96,83.96,81.67,100
"South West London Health and Care Partnership",45,2.35,1.12,"original",53.0548758660117,1318.94512413399,0.0386697345962185,9.03381531579154,82.4451402936663,0.00606373757390039,23715.4308035714,2.0598640454799e-05,4533.85009765625,1504810,72.62,71.5785714285714,67.5171428571429,100
"South West London Health and Care Partnership",46,1.54,0.7,"original",152.080447195759,1824.91955280424,0.0769248594819218,11.6471808297294,87.1125629970006,0.00746495010597365,16351.8410993304,0.000174133333920119,4533.85009765625,1504810,77.78,74.48,70.83,100
"South West London Health and Care Partnership",47,1.76,0.79,"original",212.884178426926,1131.11582157307,0.158395966091463,9.19707495825631,84.0307181222098,0.00617763872391411,13052.0590122768,2.37374931332722e-05,4533.85009765625,1504810,75.3971428571429,73.1428571428571,69.3042857142857,100
"South West London Health and Care Partnership",48,1.82,0.94,"original",434.225182358572,860.774817641428,0.33530902112631,7.29101875850133,91.4210641043527,0.00586724939889142,12054.237234933,7.52335528833977e-06,4533.85009765625,1504810,75,72.92,69.05,100
"South West London Health and Care Partnership",49,2.19,1.23,"original",862.723292508107,834.276707491893,0.508381433416681,5.10510410581316,89.1864340645926,0.00465501671923058,10996.4087611607,0.000154545563678507,4533.85009765625,1504810,70.7657142857143,68.7514285714286,64.2842857142857,100
"South West London Health and Care Partnership",50,2.31,1.28,"original",2003.0590057845,1101.9409942155,0.645107570300966,6.2017822265625,92.4828186035156,0.00521608535200357,9092.46194893973,0.000111221330371336,4533.85009765625,1504810,67.59,69.8842857142857,65.5771428571429,100
"South West London Health and Care Partnership",51,1.1,0.75,"original",3829.01804148508,1150.98195851492,0.7688791247962,9.39641673224313,87.5030964442662,0.00632260560191103,10815.5404575893,9.18393740058881e-05,4533.85009765625,1504810,68.65,71.0142857142857,66.87,100
"South West London Health and Care Partnership",52,1.39,0.89,"original",2781.1490656893,584.850934310703,0.826247494263012,7.0489604643413,87.8648234776088,0.005652671846162,9457.30684988839,0.00021120286315376,4533.85009765625,1504810,72.6857142857143,73.28,69.4642857142857,100
"South West London Health and Care Partnership",53,0.8,0.56,"original",5263.13748491663,758.86251508337,0.873984969265465,2.11972716024944,91.5426842825753,0.00386847801772611,12232.2374441964,1.35276853744212e-05,4533.85009765625,1504810,74.07,74.06,70.36,100
"South West London Health and Care Partnership",54,0.71,0.53,"original",2107.4619739762,244.538026023798,0.896029750840222,0.777705313903945,91.9271054949079,0.00371060164512268,12058.9341517857,4.27327322119554e-05,4533.85009765625,1504810,85.9757142857143,82.5457142857143,80.0542857142857,100
"South West London Health and Care Partnership",55,0.68,0.52,"original",1641.47727231841,346.522727681593,0.825692792916704,4.13587810311999,89.7814647129604,0.0046914052550814,8781.99044363839,0.000244599845619372,4533.85009765625,1504810,87.96,83.96,81.67,100
"South Yorkshire and Bassetlaw",45,1.23,0.78,"original",6.49248307231522,4994.50751692769,0.00129823696706963,8.06547444207328,86.1247634887695,0.00578510801174811,18732.7515345982,4.18656959969407e-05,634.950988769531,1526479,72.62,71.5785714285714,67.5171428571429,100
"South Yorkshire and Bassetlaw",46,1.16,0.69,"original",12.915020907844,4225.08497909216,0.00304743296551298,10.542429787772,86.7078486851284,0.00676977461470025,13538.7585797991,0.000124802970926144,634.950988769531,1526479,77.78,74.48,70.83,100
"South Yorkshire and Bassetlaw",47,1.29,0.75,"original",19.3965744667199,2884.60342553328,0.00667926117999995,9.03692878995623,81.698842729841,0.00597418551998479,10421.6488560268,3.68900013784566e-05,634.950988769531,1526479,75.3971428571429,73.1428571428571,69.3042857142857,100
"South Yorkshire and Bassetlaw",48,1.53,0.88,"original",23.4564222348162,2048.54357776518,0.0113206671017453,6.97456577845982,87.9203022548131,0.00546949842412557,9031.48939732143,4.73005340241782e-05,634.950988769531,1526479,75,72.92,69.05,100
"South Yorkshire and Bassetlaw",49,2.03,1.08,"original",19.2277166503653,1487.77228334963,0.0127589360652723,5.10070426123483,88.9253082275391,0.00462407964680876,7145.29642159598,0.000201004957229348,634.950988769531,1526479,70.7657142857143,68.7514285714286,64.2842857142857,100
"South Yorkshire and Bassetlaw",50,2.1,0.98,"original",24.9446975316093,1225.05530246839,0.0199557580252875,6.07971620559692,93.6196038382394,0.00518136345116155,5883.90234375,0.000150881721050869,634.950988769531,1526479,67.59,69.8842857142857,65.5771428571429,100
"South Yorkshire and Bassetlaw",51,2.28,0.98,"original",71.9936497389438,1069.00635026106,0.063096976107751,8.84153291157314,86.4693178449358,0.00592296730194773,8617.02165876116,8.73046578369698e-05,634.950988769531,1526479,68.65,71.0142857142857,66.87,100
"South Yorkshire and Bassetlaw",52,2.72,1.17,"original",192.56308295023,1044.43691704977,0.155669428415708,5.19210461207799,86.0701228550502,0.00466913397290877,8225.2544468471,0.000214117206029739,634.950988769531,1526479,72.6857142857143,73.28,69.4642857142857,100
"South Yorkshire and Bassetlaw",53,1.33,0.67,"original",532.717567594943,1209.28243240506,0.305808018137166,2.19468085254942,90.5770394461496,0.00374597454044436,9303.99448939732,4.68955794424377e-05,634.950988769531,1526479,74.07,74.06,70.36,100
"South Yorkshire and Bassetlaw",54,1.01,0.58,"original",855.145721489422,968.854278510578,0.468829891167446,1.37346794775554,89.9326978410993,0.00374763172918132,10490.3099190848,5.78706903654945e-05,634.950988769531,1526479,85.9757142857143,82.5457142857143,80.0542857142857,100
"South Yorkshire and Bassetlaw",55,1.13,0.71,"original",956.166893680884,601.833106319116,0.613714309166164,2.6975068247744,88.7017778669085,0.00408884939471526,8167.77933175223,0.000273098512366232,634.950988769531,1526479,87.96,83.96,81.67,100
"Staffordshire and Stoke on Trent",45,1.56,1.06,"original",7.66559910273809,3039.33440089726,0.00251578572456124,7.81688703809466,87.0884508405413,0.00574011162721685,20487.3656529018,6.88672454773252e-05,611.01171875,1135935,72.62,71.5785714285714,67.5171428571429,100
"Staffordshire and Stoke on Trent",46,1.13,0.71,"original",26.2166073880309,3273.78339261197,0.00794442648122147,10.5253370829991,88.8232040405273,0.00686835524226938,13267.8577008929,0.000138775713691887,611.01171875,1135935,77.78,74.48,70.83,100
"Staffordshire and Stoke on Trent",47,1.26,0.74,"original",34.3880688175656,2819.61193118243,0.0120490780720272,8.96735504695347,84.9031459263393,0.0061447050289384,9359.81016322545,5.58678795203247e-05,611.01171875,1135935,75.3971428571429,73.1428571428571,69.3042857142857,100
"Staffordshire and Stoke on Trent",48,1.62,0.84,"original",35.45714164405,2076.54285835595,0.0167884193390388,6.68815095084054,91.2942646571568,0.00553839953084077,9761.22237723214,6.69137690088346e-05,611.01171875,1135935,75,72.92,69.05,100
"Staffordshire and Stoke on Trent",49,2.44,1.07,"original",41.3475841004905,1618.65241589951,0.0249081831930666,4.98905290876116,92.0958993094308,0.00474157443802272,7219.84144810268,0.000184137986382536,611.01171875,1135935,70.7657142857143,68.7514285714286,64.2842857142857,100
"Staffordshire and Stoke on Trent",50,2.13,0.9,"original",160.818857129227,1651.18114287077,0.0887521286585137,6.51066769872393,93.6864515032087,0.00526494040553059,6892.25486537388,0.000135966533759659,611.01171875,1135935,67.59,69.8842857142857,65.5771428571429,100
"Staffordshire and Stoke on Trent",51,1.9,0.82,"original",312.406992641417,1434.59300735858,0.178824838375167,8.8619578225272,88.9760665893555,0.00600187001483781,8438.92142159598,0.000127396583216921,611.01171875,1135935,68.65,71.0142857142857,66.87,100
"Staffordshire and Stoke on Trent",52,2.22,1.12,"original",774.268013618734,1177.73198638127,0.396653695501401,5.39138724974224,88.2700805664062,0.0048169892480863,8813.04244559152,0.000205361904193069,611.01171875,1135935,72.6857142857143,73.28,69.4642857142857,100
"Staffordshire and Stoke on Trent",53,1.14,0.77,"original",1633.49125248082,1381.50874751918,0.541788143443059,1.94039891873087,92.6878291538784,0.00371544944521572,9802.0634765625,4.13342957829497e-05,611.01171875,1135935,74.07,74.06,70.36,100
"Staffordshire and Stoke on Trent",54,0.95,0.64,"original",2125.94293345108,1210.05706654892,0.637273061586055,0.765813425183296,92.2259783063616,0.00367887833687876,10817.0697544643,3.41532799958648e-05,611.01171875,1135935,85.9757142857143,82.5457142857143,80.0542857142857,100
"Staffordshire and Stoke on Trent",55,0.91,0.58,"original",2142.89582882472,987.10417117528,0.684631255215565,3.45326844283513,91.6988699776786,0.0044624485474612,7781.75235421317,0.000296709638275518,611.01171875,1135935,87.96,83.96,81.67,100
"Suffolk and North East Essex",45,1.59,0.93,"original",2.06554758971295,132.934452410287,0.0153003525163922,9.44795233862741,81.1613900320871,0.00612108895022954,23294.7645089286,2.32997482011602e-05,237.883941650391,977887,72.62,71.5785714285714,67.5171428571429,100
"Suffolk and North East Essex",46,1.69,0.84,"original",4.48995830809042,113.51004169191,0.0380504941363595,11.546573638916,86.8230525425502,0.00739288270207388,14234.5651506696,0.000142311958890267,237.883941650391,977887,77.78,74.48,70.83,100
"Suffolk and North East Essex",47,1.57,0.84,"original",6.66298464624595,40.337015353754,0.14176563077119,8.92597205298287,82.3398742675781,0.00596963687400733,14077.2135881696,2.74947557110344e-05,237.883941650391,977887,75.3971428571429,73.1428571428571,69.3042857142857,100
"Suffolk and North East Essex",48,1.77,0.94,"original",7.7166341925102,31.2833658074898,0.197862415192569,7.29275260652815,88.4911248343331,0.00568457965606025,12992.3197544643,3.76266455301025e-06,237.883941650391,977887,75,72.92,69.05,100
"Suffolk and North East Essex",49,2.58,1.2,"original",10.1813984499293,36.8186015500707,0.216625498934665,5.70391607284546,87.8500791277204,0.00479410562132086,9306.71993582589,0.000170929764863104,237.883941650391,977887,70.7657142857143,68.7514285714286,64.2842857142857,100
"Suffolk and North East Essex",50,2.1,1.25,"original",23.1157674741533,18.8842325258467,0.55037541605127,5.69830744607108,92.6502260480608,0.00511684674503548,8130.52964564732,0.000130358023495449,237.883941650391,977887,67.59,69.8842857142857,65.5771428571429,100
"Suffolk and North East Essex",51,1.37,0.94,"original",44.2273727160344,22.7726272839656,0.660110040537827,9.1336327961513,86.5678296770368,0.00620264140889049,11177.6477399554,6.5505702342047e-05,237.883941650391,977887,68.65,71.0142857142857,66.87,100
"Suffolk and North East Essex",52,2.4,0.94,"original",233.208550354149,81.7914496458509,0.740344604298886,6.76838959966387,88.6611600603376,0.0055408612159746,8845.8477608817,0.000246604478174309,237.883941650391,977887,72.6857142857143,73.28,69.4642857142857,100
"Suffolk and North East Essex",53,0.86,0.44,"original",477.417007487484,59.5829925125163,0.889044706680603,2.46362037743841,90.3359320504325,0.0039950590913317,11516.8921595982,1.68507752229224e-05,237.883941650391,977887,74.07,74.06,70.36,100
"Suffolk and North East Essex",54,0.72,0.4,"original",60.9124609452131,4.08753905478692,0.937114783772509,1.69776916876435,87.2850494384766,0.00375872121990791,12010.1748046875,5.1024122391092e-05,237.883941650391,977887,85.9757142857143,82.5457142857143,80.0542857142857,100
"Suffolk and North East Essex",55,0.72,0.45,"original",66.9580101229825,10.0419898770175,0.86958454705172,2.81899687222072,86.5973685128348,0.00408308341034821,10054.2038574219,0.000241748027389934,237.883941650391,977887,87.96,83.96,81.67,100
"Surrey Heartlands",45,1.89,0.94,"original",21.940526211422,547.059473788578,0.0385598000200737,9.11573498589652,82.298579624721,0.00609673100656697,24003.8620256696,2.70304464710896e-05,1334.5263671875,806706,72.62,71.5785714285714,67.5171428571429,100
"Surrey Heartlands",46,1.48,0.7,"original",84.2453196929006,643.754680307099,0.115721592984754,11.7293969563075,87.2378332955497,0.00750613438763789,16794.2784598214,0.000192373418550622,1334.5263671875,806706,77.78,74.48,70.83,100
"Surrey Heartlands",47,1.5,0.73,"original",109.479836581668,388.520163418332,0.219839029280457,9.32344157355172,84.0238451276507,0.00623096898198128,13094.40625,2.3528546405162e-05,1334.5263671875,806706,75.3971428571429,73.1428571428571,69.3042857142857,100
"Surrey Heartlands",48,1.64,0.91,"original",194.000041749107,265.999958250893,0.421739221193711,7.42850814546858,90.9497103009905,0.00589450375576104,11740.1607142857,1.0292799303662e-05,1334.5263671875,806706,75,72.92,69.05,100
"Surrey Heartlands",49,1.83,1.13,"original",317.723830765188,232.276169234812,0.577679692300341,5.20617471422468,88.5522744315011,0.00465454074687191,11297.2750767299,0.000150360636845497,1334.5263671875,806706,70.7657142857143,68.7514285714286,64.2842857142857,100
"Surrey Heartlands",50,1.88,1.2,"original",560.384208880815,305.615791119185,0.647094929423574,6.470242193767,92.0684062412807,0.00524744231786047,9672.02183314732,0.000104011356597766,1334.5263671875,806706,67.59,69.8842857142857,65.5771428571429,100
"Surrey Heartlands",51,1.47,0.99,"original",779.529202670098,285.470797329902,0.731952302976618,9.54555688585554,87.35791015625,0.00636327619265233,10678.7656947545,0.000107109572192193,1334.5263671875,806706,68.65,71.0142857142857,66.87,100
"Surrey Heartlands",52,1.34,0.9,"original",762.647108299174,165.352891700826,0.82181800463273,7.18699824384281,87.7960946219308,0.00571849496502961,9586.24748883929,0.000221611632046656,1334.5263671875,806706,72.6857142857143,73.28,69.4642857142857,100
"Surrey Heartlands",53,0.83,0.62,"original",1543.94426016804,225.055739831963,0.872777987658585,2.07467027221407,91.7158682686942,0.00384619988368026,12385.3642578125,2.58776298664998e-05,1334.5263671875,806706,74.07,74.06,70.36,100
"Surrey Heartlands",54,0.7,0.53,"original",740.572642955372,91.4273570446283,0.890111349705976,0.726556262799672,92.0009940011161,0.00370095646940172,12308.0262276786,3.55741879098608e-05,1334.5263671875,806706,85.9757142857143,82.5457142857143,80.0542857142857,100
"Surrey Heartlands",55,0.66,0.48,"original",732.81547618154,155.18452381846,0.82524265335759,4.4935980950083,89.6393519810268,0.00481534343478935,9043.39958844866,0.000178567167178504,1334.5263671875,806706,87.96,83.96,81.67,100
"Sussex and East Surrey",45,2.62,1.19,"original",58.5333247709605,1100.46667522904,0.0505033000612256,9.68056079319545,81.1026186261858,0.00625334773212671,25032.1064453125,3.36684707939382e-05,486.284942626953,1874597,72.62,71.5785714285714,67.5171428571429,100
"Sussex and East Surrey",46,1.21,0.58,"original",234.767245706686,1524.23275429331,0.133466313647917,12.1686959947859,86.0490112304688,0.0076386112320636,17717.8835100446,0.000237895177633618,486.284942626953,1874597,77.78,74.48,70.83,100
"Sussex and East Surrey",47,1.18,0.57,"original",328.216885461383,1141.78311453862,0.223276792830873,9.67391279765538,83.427609034947,0.0063347847067884,14546.4295479911,2.99822644202712e-05,486.284942626953,1874597,75.3971428571429,73.1428571428571,69.3042857142857,100
"Sussex and East Surrey",48,1.65,0.81,"original",370.333770670688,671.666229329312,0.355406689703156,8.19842161451067,88.5597817557199,0.00602693556408797,12188.1051199777,1.59193648252247e-05,486.284942626953,1874597,75,72.92,69.05,100
"Sussex and East Surrey",49,2.17,1.2,"original",672.898889799802,523.101110200198,0.562624489799166,5.86231987816947,85.4156777518136,0.00475778829838548,11771.0886928013,0.000231881419135593,486.284942626953,1874597,70.7657142857143,68.7514285714286,64.2842857142857,100
"Sussex and East Surrey",50,2.12,1.34,"original",1449.63497727134,556.365022728662,0.722649540015622,7.13593258176531,88.5578242710659,0.00536405401570456,10936.723702567,0.000122923054992238,486.284942626953,1874597,67.59,69.8842857142857,65.5771428571429,100
