"area","epiweek","delta_Rt","alpha_Rt","Ratio","alpha_cases","delta_cases","delta_proportion","temperature","relative_humidity","specific_humidity","uv","precipitation","Pop_density","Population","first_dose","second_dose","full_vax","full_vax_rate","stringency","gov_response","containment_health","economic_support","stringency_lag1","stringency_lag2","gov_response_lag1","gov_response_lag2","containment_health_lag1","containment_health_lag2","economic_support_lag1","economic_support_lag2"
"North London Partners in Health and Care",18,1.16797511746762,0.837688604408558,1.40986645803174,58,56,0.491228070175439,9.20446641104562,70.5515523638044,0.00518587637426598,79171.2020089286,0.000164404996082469,6069.93603515625,1510806,614249,315490,315490,0.208822310740095,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"North London Partners in Health and Care",19,1.30820328886006,0.812907373544006,1.61470404982843,59,52,0.468468468468468,10.835809298924,77.5300445556641,0.0061599425971508,77385.9084821429,0.000153801765139048,6069.93603515625,1510806,644097,351437,351437,0.232615570761567,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"North London Partners in Health and Care",20,1.6555962636859,0.842568276581266,1.96618029573211,44,38,0.463414634146341,10.2897979191371,79.0937173025949,0.00610844731064779,77727.6484375,0.000232694224645716,6069.93603515625,1510806,671145,397035,397035,0.262796811768023,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"North London Partners in Health and Care",21,1.82286574964141,0.83597990860056,2.18842686904147,28,145,0.838150289017341,11.187438419887,73.2733176095145,0.0059725806516196,93182.3203125,3.64118267849481e-05,6069.93603515625,1510806,703714,435830,435830,0.288475158292991,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"North London Partners in Health and Care",22,1.56605548789101,0.763418648692116,2.05342731144565,44,367,0.89294403892944,16.0568220955985,70.1252059936523,0.00775949809966343,102622.724888393,7.00513973908658e-05,6069.93603515625,1510806,737735,471568,471568,0.312130081559115,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"North London Partners in Health and Care",23,1.44103336956276,0.733476462266466,1.95740937165656,7,615,0.988745980707395,17.127965927124,71.3525728498186,0.00853879523596593,98678.8102678571,2.87649796604228e-06,6069.93603515625,1510806,768704,511891,511891,0.338819808764328,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"North London Partners in Health and Care",24,1.53866199679032,0.759865820249508,2.02608004100963,12,777,0.984790874524715,16.5083560943604,78.2834679739816,0.00908309746799725,72900.5106026786,0.000416395106810796,6069.93603515625,1510806,810532,542484,542484,0.359069265014833,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"North London Partners in Health and Care",25,1.47059769141447,0.754878961134415,1.95290168922535,18,1359,0.986928104575163,14.1357431411743,78.4440503801618,0.00788114499300718,78600.6342075893,0.000185682220035233,6069.93603515625,1510806,846733,572990,572990,0.379261136108806,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"North London Partners in Health and Care",26,1.49769626867111,0.775005563693987,1.92970926246254,6,2021,0.997039960532807,15.7173847470965,82.3840757097517,0.0091692650956767,72806.43359375,0.000175617293085192,6069.93603515625,1510806,868265,605451,605451,0.400747018478878,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"North West London Health and Care Partnership",18,1.21472585552243,0.875160335732518,1.40333623975518,132,253,0.657142857142857,9.19534492492676,70.9495865958078,0.00521401362493634,78547.3872767857,0.000155129683532453,3484.11572265625,2103719,907626,451045,451045,0.214403634705966,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"North West London Health and Care Partnership",19,1.26784877344123,0.868915493743511,1.46549127995112,109,246,0.692957746478873,10.7639585222517,78.0949979509626,0.00618490796270115,77330.7483258929,0.000153652494191192,3484.11572265625,2103719,951875,514951,514951,0.244781265939035,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"North West London Health and Care Partnership",20,1.30945086849626,0.858019363976743,1.52986923564606,103,371,0.782700421940928,10.2683395658221,79.2061985560826,0.00613938112344061,76499.14453125,0.00023122495986172,3484.11572265625,2103719,1003873,576561,576561,0.274067496657111,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"North West London Health and Care Partnership",21,1.36103754711464,0.854657372125007,1.58837821843433,106,446,0.807971014492754,11.3666677474976,71.9219087873186,0.00594270402299506,93646.6886160714,3.06120441148242e-05,3484.11572265625,2103719,1064344,639931,639931,0.304190341010373,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"North West London Health and Care Partnership",22,1.3350296968901,0.831462114514221,1.60202937572384,72,667,0.902571041948579,16.0468650545393,70.4677336556571,0.00780094128900341,102957.752790179,6.12640271180354e-05,3484.11572265625,2103719,1124601,696073,696073,0.330877365275495,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"North West London Health and Care Partnership",23,1.29605364540522,0.812520632030002,1.58458071804024,42,1039,0.961147086031452,16.9467193058559,72.0976039341518,0.00854849994980863,97768.8415178571,3.44831988106721e-06,3484.11572265625,2103719,1176570,749424,749424,0.356237691440729,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"North West London Health and Care Partnership",24,1.44549090703812,0.87191217571313,1.65249638433774,27,1129,0.976643598615917,16.6094506127494,77.8522660391671,0.00910314518426146,72850.353515625,0.000456837224516806,3484.11572265625,2103719,1233316,803184,803184,0.381792435206413,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"North West London Health and Care Partnership",25,1.53340948818152,0.907690224542744,1.67907843446827,27,1799,0.985213581599124,14.2034071513585,77.9764115469796,0.00785962033218571,77869.1702008929,0.000211659482114815,3484.11572265625,2103719,1279909,847600,847600,0.402905521127109,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"North West London Health and Care Partnership",26,1.55482911487098,0.919642636688598,1.66769674324364,24,2897,0.991783635741185,15.7973388944353,82.8009937831334,0.00926674929048334,71671.6155133929,0.000159900234653573,3484.11572265625,2103719,1311995,887475,887475,0.421860048799293,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Northamptonshire",18,1.03774185232094,0.754474913507287,1.39749250725582,93,38,0.290076335877863,8.65617104939052,75.9181927272252,0.00530372500153525,71430.1205357143,0.000200874128235487,380.025573730469,706015,340785,160942,160942,0.227958329497249,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Northamptonshire",19,1.07470381518401,0.709677600267246,1.53066770566716,73,17,0.188888888888889,10.5775846753802,79.2808347429548,0.00609435753098556,79263.9296875,0.000180589866691402,380.025573730469,706015,351837,190134,190134,0.269305892934286,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Northamptonshire",20,1.25321730634477,0.721659794190992,1.73037306131959,41,18,0.305084745762712,10.1493746893747,79.0541534423828,0.00594190235382744,75282.4977678571,0.00022345497563947,380.025573730469,706015,364151,219543,219543,0.310960815280129,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Northamptonshire",21,1.40379849839955,0.73157700392201,1.91004445662725,34,38,0.527777777777778,11.2879847117833,73.1501214163644,0.00598346588334867,87446.4408482143,6.90807024576705e-05,380.025573730469,706015,381610,243942,243942,0.345519571113928,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Northamptonshire",22,1.32108368823847,0.68467941430043,1.92286200021078,21,143,0.871951219512195,15.7334417615618,70.7618637084961,0.00769030429156763,99144.578125,2.91666288733593e-05,380.025573730469,706015,391030,269426,269426,0.381615121491753,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Northamptonshire",23,1.28739840344768,0.665757014169616,1.92205622511576,14,190,0.931372549019608,16.9308501652309,70.4861286708287,0.00842410605400801,95704.7154017857,3.55633621549968e-06,380.025573730469,706015,405536,289973,289973,0.410717902594138,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Northamptonshire",24,1.51753404549234,0.725231220100539,2.08699881675262,11,192,0.945812807881773,15.5198052270072,76.7513405936105,0.00833611536238875,75237.609375,0.000342361849758634,380.025573730469,706015,422322,304076,304076,0.430693398865463,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Northamptonshire",25,1.94106732976116,0.83306896736031,2.2951776297035,5,286,0.982817869415808,13.6322679519653,77.9700099400112,0.0075775010378233,80720.3856026786,5.78631812199352e-05,380.025573730469,706015,436786,314431,314431,0.44536022605752,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Northamptonshire",26,2.04912751441116,0.871668722111408,2.27782171645933,5,746,0.993342210386152,15.1848663602557,83.116457257952,0.00888143985399178,67963.7301897321,0.000139113445356998,380.025573730469,706015,443084,325373,325373,0.460858480343902,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Nottingham and Nottinghamshire Health and Care",18,1.20564294991267,0.88397107446528,1.38572304840879,62,68,0.523076923076923,8.2638726915632,76.2505057198661,0.00525199565371232,69640.2003348214,0.000254902389445176,622.113159179688,1043665,531383,266458,266458,0.255309893500309,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Nottingham and Nottinghamshire Health and Care",19,1.20151025086013,0.830090241530223,1.46288163614444,74,70,0.486111111111111,10.5156233651297,78.2639040265765,0.00603856931307486,81931.2963169643,0.000105905051896116,622.113159179688,1043665,539380,323131,323131,0.309611800721496,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Nottingham and Nottinghamshire Health and Care",20,1.32792207713249,0.831772443132251,1.59966125551806,48,80,0.625,9.93118572235107,76.5853009905134,0.00575234308572752,71510.8311941964,0.000219093819656077,622.113159179688,1043665,558680,363783,363783,0.34856299674704,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Nottingham and Nottinghamshire Health and Care",21,1.56708423640239,0.875867040397547,1.78285756956931,39,73,0.651785714285714,11.1019401550293,74.6175406319754,0.00606306921690702,85133.2042410714,7.56359739112002e-05,622.113159179688,1043665,586251,393822,393822,0.377345220928171,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Nottingham and Nottinghamshire Health and Care",22,1.69858668532723,0.904569406355515,1.88445626904397,21,202,0.905829596412556,14.946542603629,72.1968160356794,0.00757128565705248,97265.1925223214,2.12114649984179e-05,622.113159179688,1043665,596101,445178,445178,0.426552581527597,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Nottingham and Nottinghamshire Health and Care",23,1.66396054892028,0.898231741453088,1.84678887589312,22,450,0.953389830508475,16.6591160637992,69.1144839695522,0.0081743779592216,99734.3638392857,6.59358409090974e-06,622.113159179688,1043665,618396,474988,474988,0.455115386642265,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Nottingham and Nottinghamshire Health and Care",24,1.71145928098169,0.923787020391939,1.84765144753343,10,692,0.985754985754986,14.9538314001901,73.8800784519741,0.00772471406630107,78540.9171316964,0.000168094475343748,622.113159179688,1043665,645051,485713,485713,0.465391672615255,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Nottingham and Nottinghamshire Health and Care",25,1.71556367496993,0.942235814092955,1.81396024896609,25,1304,0.981188863807374,13.058403968811,77.6574946812221,0.00727971310594252,79150.3934151786,6.04180276176131e-05,622.113159179688,1043665,669349,495353,495353,0.474628352967667,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Nottingham and Nottinghamshire Health and Care",26,1.73262182834117,0.956777844201109,1.79613339828904,27,2344,0.988612399831295,14.7719576699393,82.1766041346959,0.00857978014807616,72158.2622767857,0.000168186270911974,622.113159179688,1043665,683552,505386,505386,0.484241590931956,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Our Healthier South East London",18,1.43904435896549,0.965112505519316,1.49728730607392,48,53,0.524752475247525,9.3121041570391,69.6225989205497,0.00516421833474721,82241.1780133929,0.000158859544951286,3102.67431640625,1819271,763979,368033,368033,0.202296964003714,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Our Healthier South East London",19,1.60014086500995,0.946666794034794,1.6934425916972,76,81,0.515923566878981,10.8663903645107,77.3344693865095,0.00617159656914217,79426.8236607143,0.000138632887163632,3102.67431640625,1819271,799585,421112,421112,0.231472936137607,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Our Healthier South East London",20,1.66013603237389,0.899001906123663,1.84859568567043,83,170,0.671936758893281,10.3481457574027,78.9675990513393,0.00613063507314239,78916.375,0.000222537389293263,3102.67431640625,1819271,845078,475709,475709,0.261483308424089,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Our Healthier South East London",21,1.54785996040824,0.826837293642903,1.88093850297703,66,341,0.837837837837838,11.1474346433367,73.4556187220982,0.00596617694411959,96527.1328125,4.16068366391187e-05,3102.67431640625,1819271,893306,528833,528833,0.290684015740371,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Our Healthier South East London",22,1.36804102167223,0.749472554967989,1.82152602003672,47,581,0.92515923566879,16.0686409814017,70.7247635977609,0.00782133984778609,104254.224888393,8.85788256742412e-05,3102.67431640625,1819271,932401,578516,578516,0.317993306109975,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Our Healthier South East London",23,1.32156882979826,0.720120171460112,1.82317740843349,28,820,0.966981132075472,16.8864026750837,72.7708680289132,0.00857530248218349,101759.754464286,2.86644925040491e-06,3102.67431640625,1819271,979403,625830,625830,0.344000426544479,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Our Healthier South East London",24,1.51567386988053,0.758910669895747,1.99131944161203,27,1002,0.973760932944606,16.7659999302455,79.1863185337612,0.00933886944715466,76058.5055803571,0.00043048466748782,3102.67431640625,1819271,1028142,666475,666475,0.366341792948934,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Our Healthier South East London",25,1.66937177839448,0.800321168181213,2.09438299057881,10,1624,0.993880048959608,14.1478005817958,79.1944318498884,0.00797453489420669,79082.3200334821,0.000204367650310035,3102.67431640625,1819271,1072968,704238,704238,0.387099008339054,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Our Healthier South East London",26,1.7082388052592,0.820078791157568,2.07429162038939,6,2892,0.997929606625259,15.8217991420201,82.2491476876395,0.0092187147986676,74561.8560267857,0.000161863242413217,3102.67431640625,1819271,1102430,738876,738876,0.40613850272994,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Shropshire and Telford and Wrekin",18,0.783193949396249,0.636166927004659,1.25578655265557,28,0,0,8.22519207000732,77.284181867327,0.00515985415716256,70907.2222377232,0.000243683595337123,138.052093505859,502990,293571,158600,158600,0.315314419769777,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Shropshire and Telford and Wrekin",19,0.925549828927545,0.588099967712531,1.58518958399892,22,1,0.0434782608695652,10.152195930481,82.1492560250419,0.00603686299707208,77599.8325892857,0.000223142503403194,138.052093505859,502990,299061,179389,179389,0.356645261337204,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Shropshire and Telford and Wrekin",20,1.22331355387417,0.602068285917094,2.01852117153209,8,4,0.333333333333333,10.0046841757638,79.2420033046177,0.00584869306268437,75158.0647321429,0.000235435083076092,138.052093505859,502990,307207,205217,205217,0.407994194715601,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Shropshire and Telford and Wrekin",21,1.48446860804723,0.622861415835876,2.37013118826645,0,32,1,11.5442066192627,72.7452327183315,0.00599920377135277,84099.9425223214,7.44528734586151e-05,138.052093505859,502990,315261,228303,228303,0.453891727469731,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Shropshire and Telford and Wrekin",22,1.56259417205615,0.607765226923363,2.55943884979236,9,75,0.892857142857143,15.0783337184361,71.6372081211635,0.00749910210392305,100137.065290179,4.48958249492648e-05,138.052093505859,502990,320185,246973,246973,0.49100976162548,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Shropshire and Telford and Wrekin",23,1.6816467948247,0.614951362909873,2.72878908209749,6,119,0.952,15.7932913643973,74.2031631469727,0.00829035762165274,96408.6986607143,8.29663919635745e-06,138.052093505859,502990,328155,260263,260263,0.517431758086642,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Shropshire and Telford and Wrekin",24,1.74537385462828,0.624384711189567,2.81301038697985,4,220,0.982142857142857,14.5768715994699,74.5057591029576,0.0076164361089468,81664.0357142857,8.476802154941e-05,138.052093505859,502990,339688,265951,265951,0.528740133998688,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Shropshire and Telford and Wrekin",25,1.56260605058452,0.601822142052724,2.59828564603163,6,456,0.987012987012987,13.1650965554374,77.7900423322405,0.00732089685542243,74068.1707589286,0.000100812385816036,138.052093505859,502990,347559,271223,271223,0.539221455694944,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Shropshire and Telford and Wrekin",26,1.56408422563985,0.617035665764281,2.49497535661237,1,723,0.998618784530387,15.8044832774571,82.937856401716,0.00906926819256374,73020.8465401786,0.000150005399128921,138.052093505859,502990,355042,279226,279226,0.555132308793415,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Somerset",18,0.758309600260836,0.42334500111158,1.79051173948202,0,27,1,9.07938276018415,74.338077545166,0.0054078291037253,73112.900390625,0.000169140120436038,210.395034790039,562225,339808,194875,194875,0.346613900128952,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Somerset",19,0.644294560355124,0.325948024416534,1.97372728632733,0,17,1,10.2495865140642,83.6099918910435,0.00640544035871114,75489.7248883929,0.000370591662691108,210.395034790039,562225,350553,222765,222765,0.396220374405265,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Somerset",20,0.727514378835709,0.301714366909102,2.35620315955167,0,17,1,10.0572903496878,80.8154820033482,0.00615914511893477,79302.1875,0.000224341128029794,210.395034790039,562225,359364,246811,246811,0.438989728311619,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Somerset",21,1.10092561278387,0.334478480254859,3.25576298077669,4,0,0,11.792263167245,70.7981442042759,0.00601829887766923,95631.5518973214,7.18015144879506e-05,210.395034790039,562225,365924,273417,273417,0.486312419405042,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Somerset",22,1.55895887916146,0.370986802865,4.17374646566272,0,21,1,14.7878268105643,72.7039010184152,0.00748733417796237,97859.6439732143,3.0860257988406e-05,210.395034790039,562225,373183,290701,290701,0.517054560007115,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Somerset",23,1.75990801640581,0.384840138633504,4.58566903957804,0,64,1,15.1112410681588,80.0977052961077,0.00857289401548249,94368.6819196429,1.05764297827652e-05,210.395034790039,562225,384720,305077,305077,0.54262439414825,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Somerset",24,1.54740257661819,0.361937484232466,4.2543019759685,0,170,1,15.3373105185372,78.1731687273298,0.0084629104738789,81289.7254464286,0.000187490623032107,210.395034790039,562225,397109,314340,314340,0.559100004446618,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Somerset",25,1.45439187652206,0.35434433994971,4.03742187193185,0,257,1,13.7121831348964,77.831298828125,0.00761750500117029,82680.4040178571,0.000217810606500279,210.395034790039,562225,409566,319953,319953,0.569083551958735,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Somerset",26,1.48322698391656,0.370313855016664,3.90580404084123,0,382,1,15.6824584688459,85.0581294468471,0.00943037029355764,78549.0479910714,0.000271184676031615,210.395034790039,562225,416448,327917,327917,0.583248699364134,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"South West London Health and Care Partnership",18,1.41957967312685,0.857898997885933,1.66079703080699,58,68,0.53968253968254,9.25880084718977,70.293283190046,0.00519026440036084,80575.4893973214,0.000151029084788336,4533.85009765625,1504810,680406,332972,332972,0.221271788464989,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"South West London Health and Care Partnership",19,1.49929156289035,0.841646466010328,1.78728634029292,51,106,0.67515923566879,10.7994372504098,77.8130602155413,0.00617696763947606,79165.1417410714,0.000143138663978399,4533.85009765625,1504810,716428,377691,377691,0.250989161422372,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"South West London Health and Care Partnership",20,1.52008830945595,0.821792004972023,1.85340447374178,32,192,0.857142857142857,10.2953879492623,79.2418627057757,0.00614802572610123,77495.7047991071,0.000230129877568938,4533.85009765625,1504810,758597,424114,424114,0.281838903250244,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"South West London Health and Care Partnership",21,1.44666985658787,0.783498849386146,1.85139179769513,17,376,0.956743002544529,11.318626676287,72.4102990286691,0.00595199270173907,95831.2388392857,3.56493150215036e-05,4533.85009765625,1504810,799460,473275,473275,0.314508143885275,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"South West London Health and Care Partnership",22,1.33829985801828,0.734803101735983,1.81308261087261,22,526,0.95985401459854,16.052205494472,70.7330523899623,0.00782152870669961,103920.232142857,7.36445787537272e-05,4533.85009765625,1504810,836185,517187,517187,0.343689236514909,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"South West London Health and Care Partnership",23,1.30924574022174,0.713504587547345,1.82153273986999,34,759,0.957124842370744,16.7625615256173,73.3004766191755,0.00856606808624097,100560.9375,2.99067860152848e-06,4533.85009765625,1504810,875642,551435,551435,0.366448255925997,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"South West London Health and Care Partnership",24,1.46845065073507,0.761262206164491,1.923148441451,11,871,0.987528344671202,16.7747440338135,78.4880992344448,0.00927242836249726,75474.6654575893,0.000465420609722449,4533.85009765625,1504810,916301,582992,582992,0.387419009708867,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"South West London Health and Care Partnership",25,1.53531867458005,0.786745930189532,1.95322851085986,20,1421,0.986120749479528,14.1896006720407,78.6362522670201,0.00792922551876732,78252.9020647321,0.000223320735260911,4533.85009765625,1504810,948500,611689,611689,0.40648919132648,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"South West London Health and Care Partnership",26,1.55831522100357,0.804155512520408,1.93509288762393,2,2288,0.999126637554585,15.8228026798793,82.9474781581334,0.00929555669426918,72918.92578125,0.000161159569220867,4533.85009765625,1504810,966602,638921,638921,0.42458582811119,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"South Yorkshire and Bassetlaw",18,1.21509256229564,0.773274729347005,1.57935759312283,341,34,0.0906666666666667,8.06788989475795,77.0823538643973,0.00515421110737537,70054.8313337054,0.000277537919308608,634.950988769531,1526479,819792,415515,415515,0.272204858370145,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"South Yorkshire and Bassetlaw",19,1.24363269663188,0.742333365702744,1.68832991566242,249,68,0.214511041009464,10.268680708749,79.7337417602539,0.00599646441904562,84013.5491071429,0.000137022389286098,634.950988769531,1526479,842122,465512,465512,0.304958011214042,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"South Yorkshire and Bassetlaw",20,1.35736909036763,0.727827424657802,1.87573506773347,208,78,0.272727272727273,9.83726787567139,76.7611879621233,0.00566133437678218,71225.3666294643,0.000244186228103769,634.950988769531,1526479,876391,523086,523086,0.34267487466254,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"South Yorkshire and Bassetlaw",21,1.57975123534966,0.726031449603077,2.17174256106798,155,82,0.345991561181435,11.1106794902257,76.6077019827706,0.00618381458999855,85421.9419642857,8.30466672466303e-05,634.950988769531,1526479,903916,586274,586274,0.384069482777031,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"South Yorkshire and Bassetlaw",22,1.76077645618191,0.71985429163797,2.43976268888876,133,184,0.580441640378549,14.3767475400652,72.7071843828474,0.00729650125971862,99366.3521205357,2.84259544593673e-05,634.950988769531,1526479,921205,647090,647090,0.423910188086439,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"South Yorkshire and Bassetlaw",23,1.85671116581268,0.715547824738989,2.5858603299052,71,423,0.856275303643725,16.4069301060268,70.2579024178641,0.00814947545794504,99253.2633928571,1.35785849198251e-05,634.950988769531,1526479,947888,697991,697991,0.457255553466507,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"South Yorkshire and Bassetlaw",24,2.00035621482796,0.738522482924002,2.70276433887821,36,758,0.954659949622166,14.6169266019549,73.6539775303432,0.00753315385164959,79809.4893973214,9.96530358747805e-05,634.950988769531,1526479,976907,731004,731004,0.478882447776877,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"South Yorkshire and Bassetlaw",25,1.89866131354461,0.739356347956395,2.56359861548804,11,1796,0.993912562257886,12.8952523640224,77.7813742501395,0.0071873163937458,75968.1255580357,7.39209162970513e-05,634.950988769531,1526479,1004068,763401,763401,0.500105799031628,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"South Yorkshire and Bassetlaw",26,1.91114748934646,0.75430142437501,2.5077477787478,15,3611,0.995863210148924,14.8165028435843,81.6734466552734,0.00847006496042013,77101.3309151786,0.000160285638104694,634.950988769531,1526479,1018856,788393,788393,0.516478117288217,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Staffordshire and Stoke on Trent",18,1.13981261871251,0.746298724582583,1.53529396224148,57,3,0.05,8.03294658660889,79.7032557896205,0.0052594853831189,68259.0396205357,0.000284604180965938,611.01171875,1135935,643395,333928,333928,0.29396752455026,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
